from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
TM1273,A1571,,,,,2,480
A0194,TB2754,,,,,2,613
A6378,TB2754,,,,,2,503
TM1572,TM1273,,,,,2,456
A0155,TB2754,,,,,2,296
TB2754,A0155,,,,,2,296
A6468,TM1273,,,,,2,482
TM1273,A6468,,,,,2,482
A1807,TM1273,,,,,2,595
TM1273,A1807,,,,,2,595
TB2754,A6378,,,,,2,503
A1890,TM0319,,,,,2,625
A2489,TB2754,,,,,2,263
TB2754,A2489,,,,,2,263
A2752,TB2754,,,,,2,448
TB2754,A2752,,,,,2,448
A0795,A1485,,,,,2,411
TB2753,TB2754,,,,,2,79
TB2754,TB2753,,,,,2,79
TB0252,TM0319,,,,,2,239
TM0319,TB0252,,,,,2,239
A1889,TM0319,,,,,2,551
TM0319,A1889,,,,,2,551
A1759,TB2754,,,,,2,770
TB2754,A1759,,,,,2,770
TM1273,TM0387,,,,,2,437
A1760,TB2754,,,,,2,815
TB2754,A1760,,,,,2,815
TB1810,TM0319,,,,,2,528
TM0319,TM0336,,,,,2,305
TM0335,TM0319,,,,,2,336
TM0319,TM0335,,,,,2,336
A1808,TM1273,,,,,2,656
TM1273,A1808,,,,,2,656
A1486,A1485,,,,,2,41
A1485,A1486,,,,,2,41
A0253,TM0319,,,,,2,130
TM0319,A0253,,,,,2,130
A6469,TM1273,,,,,2,463
TM1273,A6469,,,,,2,463
A1919,TB2754,,,,,2,561
TB2106,A6087,,,,,2,391
A6087,TB2106,,,,,2,391
A6472,TM1273,,,,,2,263
TM1273,A6472,,,,,2,263
A0220,TB2754,,,,,2,595
TB2754,A0220,,,,,2,595
A0252,TM0319,,,,,2,216
TM0319,A0252,,,,,2,216
A0794,A1485,,,,,2,404
A1485,A0794,,,,,2,404
A0214,TB2754,,,,,2,513
A6680,TB2754,,,,,2,223
TB2754,A6680,,,,,2,223
A1895,TM0319,,,,,2,533
TM0319,A1895,,,,,2,533
A2374,TB2754,,,,,2,495
TB2754,A2374,,,,,2,495
TB1809,TM0319,,,,,2,478
TM0319,TB1809,,,,,2,478
TM0386,TM1273,,,,,2,421
TM1273,TM0386,,,,,2,421
A2388,TB2754,,,,,2,789
TB2754,A2388,,,,,2,789
A6588,TM1273,,,,,2,425
A2487,TB2754,,,,,2,483
TB2754,A2487,,,,,2,483
A2490,TB2754,,,,,2,475
TB2754,A2490,,,,,2,475
A2486,TB2754,,,,,2,445
TB2754,A2486,,,,,2,445
A2800,A2400,,,,,2,519
A2400,A2800,,,,,2,519
TB2754,A0194,,,,,2,613
A6471,TM1273,,,,,2,268
TM1273,A6471,,,,,2,268
A6350,TM1273,,,,,2,516
TB1807,TM1273,,,,,2,595
TM1273,TB1807,,,,,2,595
A2488,TB2754,,,,,2,292
TB2754,A2488,,,,,2,292
A0952,A2400,,,,,2,511
A2400,A0952,,,,,2,511
A1913,TM1273,,,,,2,532
TM1273,A1913,,,,,2,532
TB2373,TB2754,,,,,2,520
TB2754,TB2373,,,,,2,520
TM1880,TM1273,,,,,2,268
M9,TM1273,,,,,2,527
TM1273,M9,,,,,2,527
A1121,A2400,,,,,2,402
A2400,A1121,,,,,2,402
A1526,A2400,,,,,2,92
A2400,A1526,,,,,2,92
A6118,TM1273,,,,,2,486
TM1273,A6118,,,,,2,486
A0154,TB2754,,,,,2,349
TB2754,A0154,,,,,2,349
A0219,TB2754,,,,,2,600
TB2754,A0219,,,,,2,600
TM1720,M208,,,,,2,512
TM1571,TM1273,,,,,2,456
TM1273,TM1571,,,,,2,456
TB2490,TB2754,,,,,2,506
TB2754,TB2490,,,,,2,506
A2693,A2400,,,,,2,535
A2400,A2693,,,,,2,535
TB1913,TM1273,,,,,2,545
TM1273,TB1913,,,,,2,545
A2753,TB2754,,,,,2,258
TB2754,A2753,,,,,2,258
A2400,A2401,,,,,2,273
TM1166,TM2250,,,,,2,658
A2389,TB2754,,,,,2,737
TB2754,A2389,,,,,2,737
A1914,TM1273,,,,,2,556
TM1273,A1914,,,,,2,556
A6470,TM1273,,,,,2,420
TM1273,A6470,,,,,2,420
A0009,TB2754,,,,,2,610
TB2754,A0009,,,,,2,610
TM1879,TM1273,,,,,2,280
TM1273,TM1879,,,,,2,280
A2373,TB2754,,,,,2,520
A1918,TB2754,,,,,2,557
TB2754,A1918,,,,,2,557
TM0754,A2275,,,,,2,694
A2275,TM0754,,,,,2,694
A0008,TB2754,,,,,2,593
TB2754,A0008,,,,,2,593
TM0878,A2207,,,,,2,563
A2207,TM0878,,,,,2,563
A2754,TB2754,,,,,2,25
TB2754,A2754,,,,,2,25
A0015,A2721,,,,,2,227
A0193,TB2754,,,,,2,674
A2721,TM6213,,,,,2,242
A6744,A6633,,,,,2,223
A2721,A2066,,,,,2,205
A6633,A6744,,,,,2,223
A0254,A1960,,,,,2,530
A1960,TM0319,,,,,2,680
TM0319,A1960,,,,,2,680
A0506,A0101,,,,,2,474
A0101,A0506,,,,,2,474
A2793,A1960,,,,,2,300
A0500,A2409,,,,,2,367
A1929,A2409,,,,,2,199
A2409,A1929,,,,,2,199
A1243,A0506,,,,,2,411
A0506,A1243,,,,,2,411
A0014,A2409,,,,,2,492
A0505,A0506,,,,,2,37
A6115,A2409,,,,,2,321
A2409,A6115,,,,,2,321
A1108,A1960,,,,,2,330
A1960,A1108,,,,,2,330
A1960,A2793,,,,,2,300
A2801,A2400,,,,,2,487
A2400,A2801,,,,,2,487
A0150,A6980,,,,,2,445
A6980,A0150,,,,,2,445
A1487,A2409,,,,,2,211
A2409,A1487,,,,,2,211
TB0252,A1960,,,,,2,583
A1779,A2409,,,,,2,877
A2409,A1779,,,,,2,877
A2412,A2400,,,,,2,45
A2400,A2412,,,,,2,45
TB0499,A2409,,,,,2,301
A2409,TB0499,,,,,2,301
A2409,A0014,,,,,2,492
A0499,A2409,,,,,2,301
A2409,A0499,,,,,2,301
A2413,A2400,,,,,2,416
A2400,A2413,,,,,2,416
TM0336,A1960,,,,,2,562
TM0335,A1960,,,,,2,530
A1960,TM0335,,,,,2,530
A0253,A1960,,,,,2,559
A1960,A0253,,,,,2,559
A2788,A0506,,,,,2,174
A0506,A2788,,,,,2,174
TB2408,A2409,,,,,2,62
A2409,TB2408,,,,,2,62
TB2107,A6087,,,,,2,294
A6087,TB2107,,,,,2,294
A1497,A2409,,,,,2,833
A2409,A1497,,,,,2,833
A0252,A1960,,,,,2,591
TB0971,A2409,,,,,2,319
A2409,TB0971,,,,,2,319
A0226,A2409,,,,,2,288
A2409,A0226,,,,,2,288
TB1929,A2409,,,,,2,199
A2409,TB1929,,,,,2,199
A1527,A2400,,,,,2,52
A2400,A1527,,,,,2,52
TB2409,A2409,,,,,2,0
A2409,TB2409,,,,,2,0
A0498,A2409,,,,,2,389
A6550,A1960,,,,,2,159
A1960,A6550,,,,,2,159
A0251,A1960,,,,,2,541
A1960,A0251,,,,,2,541
A0497,A2409,,,,,2,352
A2409,A0497,,,,,2,352
A6491,A2409,,,,,2,744
A2409,A6491,,,,,2,744
TB0970,A2409,,,,,2,478
A2409,TB0970,,,,,2,478
TM0320,A1960,,,,,2,689
A1960,TM0320,,,,,2,689
A6679,A6980,,,,,2,270
A6980,A6679,,,,,2,270
A0225,A2409,,,,,2,327
A2409,A0225,,,,,2,327
TB0253,A1960,,,,,2,575
A1960,TB0253,,,,,2,575
A1961,A1960,,,,,2,28
A1960,A1961,,,,,2,28
TM6181,M208,,,,,2,510
M208,TM6181,,,,,2,510
A2529,A0506,,,,,2,302
A0506,A2529,,,,,2,302
TB0611,A2409,,,,,2,408
A7001,A6980,,,,,2,636
A6980,A7001,,,,,2,636
TB0251,A1960,,,,,2,563
A1960,TB0251,,,,,2,563
A1847,A6980,,,,,2,451
A6980,A1847,,,,,2,451
A0119,A6980,,,,,2,93
A6980,A0119,,,,,2,93
A1498,A2409,,,,,2,841
A2409,A1498,,,,,2,841
A2401,A2400,,,,,2,273
A1973,A6980,,,,,2,298
A2794,A1960,,,,,2,280
A1960,A2794,,,,,2,280
A0971,A2409,,,,,2,332
A2409,A0971,,,,,2,332
A6492,A2409,,,,,2,758
A2409,A6492,,,,,2,758
TB0254,A1960,,,,,2,509
A1960,TB0254,,,,,2,509
TM2250,A0325,,,,,2,234
A1244,A0506,,,,,2,422
A0506,A1244,,,,,2,422
A1955,A6980,,,,,2,187
A0961,A2400,,,,,2,505
A2400,A0961,,,,,2,505
A0105,A6980,,,,,2,412
A6980,A0105,,,,,2,412
TB0500,A2409,,,,,2,359
A2409,TB0500,,,,,2,359
A1930,A2409,,,,,2,204
A2409,A1930,,,,,2,204
A0777,A2409,,,,,2,770
A2409,A0777,,,,,2,770
A1107,A1960,,,,,2,283
A1780,A2409,,,,,2,872
A2409,A1780,,,,,2,872
A2402,A2400,,,,,2,267
A2400,A2402,,,,,2,267
A0746,A2275,,,,,2,788
A2275,A0746,,,,,2,788
A0611,A2409,,,,,2,408
A2409,A0611,,,,,2,408
A0612,A2409,,,,,2,425
A2409,A0612,,,,,2,425
A2408,A2409,,,,,2,62
A2409,A2408,,,,,2,62
TB1875,A2207,,,,,2,408
A0102,A0506,,,,,2,495
A0506,A0102,,,,,2,495
A0015,A2409,,,,,2,481
A2409,A0015,,,,,2,481
A0778,A2409,,,,,2,736
A2409,A0778,,,,,2,736
A1954,A6980,,,,,2,191
A6980,A1954,,,,,2,191
TM6213,A2721,,,,,2,242
A6744,A0429,,,,,2,360
A0429,A6744,,,,,2,360
TB0032,A0636,,,,,2,570
A0636,TB0032,,,,,2,570
TB0032,A0031,,,,,2,114
A0031,TB0032,,,,,2,114
A6087,A6480,,,,,2,299
TB0638,TB0032,,,,,2,516
TB0032,TB0638,,,,,2,516
A2095,A1564,,,,,2,333
A1564,A6166,,,,,2,81
A6166,A1564,,,,,2,81
A1936,TB0032,,,,,2,493
A6480,A6087,,,,,2,299
A0118,A6980,,,,,2,112
A2066,A2721,,,,,2,205
A1829,A6980,,,,,2,386
A1562,A1564,,,,,2,43
TM0672,TB0032,,,,,2,594
TB0032,TM0672,,,,,2,594
TB0032,A1936,,,,,2,493
TM0590,TB0032,,,,,2,540
TB0032,TM0590,,,,,2,540
TB1936,TB0032,,,,,2,485
TB0032,TB1936,,,,,2,485
A6420,A6980,,,,,2,512
A6980,A6420,,,,,2,512
TM0671,TB0032,,,,,2,584
TB0032,TM0671,,,,,2,584
TB0164,TB0032,,,,,2,502
A0308,TB0032,,,,,2,572
TB0032,A0308,,,,,2,572
TB2136,TB0032,,,,,2,198
TB0032,TB2136,,,,,2,198
A6980,A0118,,,,,2,112
A0311,TB0032,,,,,2,318
TB0032,A0311,,,,,2,318
A1597,A6480,,,,,2,208
A6480,A1597,,,,,2,208
M305,A6480,,,,,2,580
A6480,M305,,,,,2,580
TB2106,A6480,,,,,2,600
TB2107,A6480,,,,,2,588
A6480,TB2107,,,,,2,588
A1830,A6980,,,,,2,453
A6980,A1830,,,,,2,453
A2135,TB0032,,,,,2,340
TB0032,A2135,,,,,2,340
A2721,A1488,,,,,2,524
A1598,A6480,,,,,2,279
A6480,A1598,,,,,2,279
A2136,TB0032,,,,,2,198
TB0032,A2136,,,,,2,198
M314,TB0032,,,,,2,533
A0290,TB0032,,,,,2,573
TB0032,A0290,,,,,2,573
A0109,A6980,,,,,2,461
A6980,A0109,,,,,2,461
A2134,TB0032,,,,,2,356
TB0032,A2134,,,,,2,356
A6678,A6980,,,,,2,280
A6980,A6678,,,,,2,280
TB2040,A6480,,,,,2,206
A6480,TB2040,,,,,2,206
A2154,A6480,,,,,2,503
A6480,A2154,,,,,2,503
A2189,A6980,,,,,2,550
A6196,A6480,,,,,2,542
A6480,A6196,,,,,2,542
A1846,A6980,,,,,2,464
A6980,A1846,,,,,2,464
A0164,TB0032,,,,,2,502
TB0032,A0164,,,,,2,502
A2480,A6480,,,,,2,174
A6480,A2480,,,,,2,174
A1358,A1564,,,,,2,479
A1564,A1358,,,,,2,479
A1826,A6480,,,,,2,458
TB0017,TB0032,,,,,2,291
TB0032,TB0017,,,,,2,291
A2286,A1564,,,,,2,374
A1564,A2286,,,,,2,374
A0638,TB0032,,,,,2,500
TB0032,A0638,,,,,2,500
A0730,A6980,,,,,2,538
A6980,A0730,,,,,2,538
A2223,A6480,,,,,2,431
A6480,A2223,,,,,2,431
A6980,A1829,,,,,2,386
TB0308,TB0032,,,,,2,670
A0641,TB0032,,,,,2,624
TB0032,A0641,,,,,2,624
A1974,A6980,,,,,2,297
A6980,A1974,,,,,2,297
A6233,TB0032,,,,,2,620
TB0032,A6233,,,,,2,620
TM6570,TB0032,,,,,2,638
TB0032,TM6570,,,,,2,638
A2362,A1564,,,,,2,262
A1564,A2362,,,,,2,262
A0289,TB0032,,,,,2,589
TB0032,A0289,,,,,2,589
TB0289,TB0032,,,,,2,513
A0017,TB0032,,,,,2,291
TB0032,A0017,,,,,2,291
TB2767,TB0032,,,,,2,495
TB0032,TB2767,,,,,2,495
A6137,TB0032,,,,,2,571
TB0032,A6137,,,,,2,571
TM0378,M208,,,,,2,392
M208,TM0378,,,,,2,392
TB0016,TB0032,,,,,2,212
TB0032,TB0016,,,,,2,212
A0032,TB0032,,,,,2,0
A2363,A1564,,,,,2,277
A1564,A2363,,,,,2,277
TM0639,TB0032,,,,,2,545
TB0032,TM0639,,,,,2,545
TM0640,TB0032,,,,,2,538
TB0032,TM0640,,,,,2,538
A0637,TB0032,,,,,2,480
TB0032,A0637,,,,,2,480
A1565,A1564,,,,,2,60
A1564,A1565,,,,,2,60
A0325,TM2250,,,,,2,234
TB0311,TB0032,,,,,2,328
A0288,TB0032,,,,,2,509
TB0032,A0288,,,,,2,509
TM0312,TB0032,,,,,2,656
TB0032,TM0312,,,,,2,656
TB0031,TB0032,,,,,2,114
TB0032,TB0031,,,,,2,114
TB6408,TM1284,,,,,2,697
TM1284,TB6408,,,,,2,697
TM2250,A2248,,,,,2,60
A6226,TB0032,,,,,2,637
TB0032,A6226,,,,,2,637
A2287,A1564,,,,,2,469
TM0589,TB0032,,,,,2,559
TB0032,TM0589,,,,,2,559
A0882,A2207,,,,,2,398
A2207,A0882,,,,,2,398
A2815,TB0032,,,,,2,452
TB0032,A2815,,,,,2,452
A0743,A2275,,,,,2,828
A2275,A0743,,,,,2,828
A6744,A6090,,,,,2,552
A6090,A6744,,,,,2,552
A1946,A6480,,,,,2,243
A6480,A1599,,,,,2,314
A1599,A6480,,,,,2,314
A6307,A6480,,,,,2,26
A6480,TB0303,,,,,2,611
TB0303,A6480,,,,,2,611
A2275,TB0002,,,,,2,448
TB0002,A2275,,,,,2,448
A6564,A0583,,,,,2,120
A1488,A2721,,,,,2,524
A2721,TM2589,,,,,2,496
A2147,A6480,,,,,2,496
A6480,A2147,,,,,2,496
A0583,A2731,,,,,2,294
A2731,A0583,,,,,2,294
A0583,TB2206,,,,,2,144
TB2206,A0583,,,,,2,144
A1031,A1418,,,,,2,473
A2041,A6480,,,,,2,500
TB6226,A0583,,,,,2,496
A0583,TB6226,,,,,2,496
TM0672,A0583,,,,,2,491
A0583,TM0672,,,,,2,491
A0583,A6564,,,,,2,120
A0016,A0583,,,,,2,584
A0583,A0016,,,,,2,584
A1862,A6480,,,,,2,566
A6480,A1862,,,,,2,566
A2107,A6480,,,,,2,588
A6480,A2107,,,,,2,588
A2108,A6480,,,,,2,555
A1864,A6480,,,,,2,400
A6480,A1864,,,,,2,400
A6279,A0583,,,,,2,398
A0583,A6279,,,,,2,398
A2206,A0583,,,,,2,153
A0583,A2206,,,,,2,153
A2213,A0583,,,,,2,189
A0583,A2213,,,,,2,189
A0583,A6276,,,,,2,463
A1418,A1031,,,,,2,473
A1598,A6087,,,,,2,488
A6087,A1598,,,,,2,488
TB0191,A1418,,,,,2,613
A0164,A0583,,,,,2,520
A0583,A0164,,,,,2,520
TB0017,A0583,,,,,2,594
A0583,TB0017,,,,,2,594
A0165,A0583,,,,,2,526
A0583,A0165,,,,,2,526
TB2213,A0583,,,,,2,206
A0583,TB2213,,,,,2,206
TB2730,A0583,,,,,2,300
A0583,TB2730,,,,,2,300
TB0192,A1418,,,,,2,535
TB6279,A0583,,,,,2,410
A0583,TB6279,,,,,2,410
TB1862,A6480,,,,,2,566
A6480,TB1862,,,,,2,566
TB6564,A0583,,,,,2,106
A0583,TB6564,,,,,2,106
TB2100,A6480,,,,,2,404
A6480,TB2100,,,,,2,404
A2157,A6480,,,,,2,391
A6480,A2157,,,,,2,391
A6233,A0583,,,,,2,403
A0583,A6233,,,,,2,403
A0416,A1418,,,,,2,244
A6224,A0583,,,,,2,236
A0583,A6224,,,,,2,236
A0017,A0583,,,,,2,594
A0583,A0017,,,,,2,594
TB2767,A0583,,,,,2,568
A0583,TB2767,,,,,2,568
A0192,A1418,,,,,2,543
A1418,A0192,,,,,2,543
TB0165,A0583,,,,,2,526
A0583,TB0165,,,,,2,526
A2821,A6480,,,,,2,561
A2204,A6480,,,,,2,507
A6480,A2204,,,,,2,507
TB2108,A6480,,,,,2,555
A6480,TB2108,,,,,2,555
A2155,A6480,,,,,2,353
A6480,A2155,,,,,2,353
A1860,A6480,,,,,2,473
A6480,A1860,,,,,2,473
TM0582,A0583,,,,,2,508
A0583,TM0582,,,,,2,508
TB6275,A0583,,,,,2,106
A0583,TB6275,,,,,2,106
A1073,M208,,,,,2,343
TB0016,A0583,,,,,2,584
A0583,TB0016,,,,,2,584
A2730,A0583,,,,,2,300
A0583,A2730,,,,,2,300
A2156,A6480,,,,,2,403
A6480,A2156,,,,,2,403
A1030,A1418,,,,,2,445
A1418,A1030,,,,,2,445
A1825,A6480,,,,,2,460
A6480,A1825,,,,,2,460
A2688,A0583,,,,,2,512
A2040,A6480,,,,,2,206
A6480,A2040,,,,,2,206
A0303,A6480,,,,,2,611
A6480,A0303,,,,,2,611
A1861,A6480,,,,,2,438
A6480,A1861,,,,,2,438
A2248,TM2250,,,,,2,60
TB2731,A0583,,,,,2,294
A0583,TB2731,,,,,2,294
TB0580,A0583,,,,,2,532
A0583,TB0580,,,,,2,532
TB2222,A6480,,,,,2,393
A6226,A0583,,,,,2,496
A0583,A6226,,,,,2,496
A6193,A0583,,,,,2,508
A0583,A6193,,,,,2,508
TB2688,A0583,,,,,2,512
A0583,TB2688,,,,,2,512
A1296,TM1284,,,,,2,443
TM1284,A1296,,,,,2,443
TM2250,TM0326,,,,,2,421
A1947,A6480,,,,,2,154
A6480,A1947,,,,,2,154
TM2211,A0583,,,,,2,162
TB6276,A0583,,,,,2,461
A0583,TB6276,,,,,2,461
A6015,A6480,,,,,2,519
A6480,A6015,,,,,2,519
A2481,A6480,,,,,2,179
A6480,A2481,,,,,2,179
A0417,A1418,,,,,2,218
A1418,A0417,,,,,2,218
TB0692,A6480,,,,,2,268
A6480,TB0692,,,,,2,268
A1419,A1418,,,,,2,29
A1418,A1419,,,,,2,29
TB2821,A6480,,,,,2,556
A2100,A6480,,,,,2,404
A6480,A2100,,,,,2,404
A2705,A2207,,,,,2,451
A2207,A2705,,,,,2,451
M6,A6409,,,,,2,143
A2275,A0546,,,,,2,571
A0546,A2275,,,,,2,571
A2207,A2731,,,,,2,510
A2731,A2207,,,,,2,510
A6444,TB1287,,,,,2,231
TM2589,A2721,,,,,2,496
A6744,A6366,,,,,2,218
A6366,A6744,,,,,2,218
TB1698,TB1287,,,,,2,556
TB1287,TB2601,,,,,2,561
TB2601,TB1287,,,,,2,561
TB1287,A1290,,,,,2,190
A1290,TB1287,,,,,2,190
TB1287,TB1902,,,,,2,614
TB1902,TB1287,,,,,2,614
A6345,A6355,,,,,2,244
A0454,A6355,,,,,2,287
A6355,A0454,,,,,2,287
A6409,M6,,,,,2,143
A0107,A6355,,,,,2,627
A6355,A0107,,,,,2,627
A0844,A6355,,,,,2,77
A2843,A6355,,,,,2,92
A6355,A2843,,,,,2,92
TB1289,TB1287,,,,,2,295
TB1287,TB1289,,,,,2,295
A6355,A6345,,,,,2,244
A6276,A0583,,,,,2,463
TB1700,TB1287,,,,,2,456
TB1287,TB1700,,,,,2,456
TM0671,A0583,,,,,2,481
A0583,TM0671,,,,,2,481
A0845,A6355,,,,,2,113
A6355,A0845,,,,,2,113
A6487,TB1287,,,,,2,463
TB0164,A0583,,,,,2,520
A0583,TB0164,,,,,2,520
A0996,A6355,,,,,2,627
A6355,A0996,,,,,2,627
A6275,A0583,,,,,2,127
A0583,A6275,,,,,2,127
A0442,TB1287,,,,,2,522
TB1287,A0442,,,,,2,522
A1025,A6355,,,,,2,299
A6355,A1025,,,,,2,299
TB1287,A6444,,,,,2,231
A2601,TB1287,,,,,2,561
A1287,TB1287,,,,,2,0
TB1287,A1287,,,,,2,0
A1289,TB1287,,,,,2,222
TB1287,A1289,,,,,2,222
A2844,A6355,,,,,2,106
A6355,A2844,,,,,2,106
A6469,TB1287,,,,,2,548
TB1287,A6469,,,,,2,548
A0440,TB1287,,,,,2,522
TB1287,A0440,,,,,2,522
A0997,A6355,,,,,2,584
TB1699,TB1287,,,,,2,571
TB1287,TB1699,,,,,2,571
A1698,TB1287,,,,,2,556
TB1287,A1698,,,,,2,556
A6182,TB1287,,,,,2,447
TB1287,A6182,,,,,2,447
A1697,TB1287,,,,,2,567
TB1287,A1697,,,,,2,567
A2164,TB2736,,,,,2,537
TB2736,A2164,,,,,2,537
A1394,TB1287,,,,,2,461
TB1287,A1394,,,,,2,461
TB2040,TB2736,,,,,2,372
A2154,TB2736,,,,,2,438
TB2736,A2154,,,,,2,438
A2480,TB2736,,,,,2,82
TB2736,A2480,,,,,2,82
A2842,A6355,,,,,2,408
A6355,A2842,,,,,2,408
A0862,TB2736,,,,,2,593
TB2736,A0862,,,,,2,593
A0842,A6355,,,,,2,124
A6355,A0842,,,,,2,124
A0453,A6355,,,,,2,302
A6355,A0453,,,,,2,302
A2223,TB2736,,,,,2,392
TB2736,A2223,,,,,2,392
A2157,TB2736,,,,,2,281
TB2736,A2157,,,,,2,281
A1700,TB1287,,,,,2,456
TB1287,A1700,,,,,2,456
A1913,TB1287,,,,,2,567
TB1287,A1913,,,,,2,567
M8,TB1287,,,,,2,293
TB1287,M8,,,,,2,293
A6427,TB1287,,,,,2,535
A0407,A0071,,,,,2,335
A0071,A0407,,,,,2,335
M9,TB1287,,,,,2,604
TB1287,M9,,,,,2,604
TB0612,A0225,,,,,2,541
A6245,TB2736,,,,,2,541
TB2736,A6245,,,,,2,541
A2204,TB2736,,,,,2,599
TB2736,A2204,,,,,2,599
A2155,TB2736,,,,,2,386
TB2736,A2155,,,,,2,386
A1860,TB2736,,,,,2,406
TB2827,TB1287,,,,,2,490
TB1287,TB2827,,,,,2,490
TB1288,TB1287,,,,,2,208
TB1287,TB1288,,,,,2,208
A1288,TB1287,,,,,2,208
TB1287,A1288,,,,,2,208
TB1913,TB1287,,,,,2,557
TB1287,TB1913,,,,,2,557
A0843,A6355,,,,,2,71
A6355,A0843,,,,,2,71
TM1074,M208,,,,,2,425
M208,TM1074,,,,,2,425
A2047,A6355,,,,,2,478
A0072,A0071,,,,,2,28
A0071,A0072,,,,,2,28
A2156,TB2736,,,,,2,294
TB2736,A2156,,,,,2,294
TB1394,TB1287,,,,,2,461
TB1287,TB1394,,,,,2,461
TB2736,A1825,,,,,2,627
A6030,TB1287,,,,,2,578
TB1287,A6030,,,,,2,578
TB1395,TB1287,,,,,2,506
TB1287,TB1395,,,,,2,506
A6356,A6355,,,,,2,41
TM0326,TM2250,,,,,2,421
A6028,TB1287,,,,,2,520
TB1287,A6028,,,,,2,520
A1902,TB1287,,,,,2,637
TB1287,A1902,,,,,2,637
M308,TB1287,,,,,2,245
TB1287,M308,,,,,2,245
A1026,A6355,,,,,2,327
A6355,A1026,,,,,2,327
A0441,TB1287,,,,,2,547
TB1287,A0441,,,,,2,547
A1395,TB1287,,,,,2,506
A6445,TB1287,,,,,2,553
TB1287,A6445,,,,,2,553
A6744,A6635,,,,,2,82
A6635,A6744,,,,,2,82
A1599,TB2736,,,,,2,146
TB2736,A6480,,,,,2,257
A6480,TB2736,,,,,2,257
A2275,A1764,,,,,2,358
A1764,A2275,,,,,2,358
A6087,TB2736,,,,,2,465
TB2736,A6087,,,,,2,465
A2063,A0309,,,,,2,323
A0100,A0099,,,,,2,34
TB0309,A0309,,,,,2,0
A0309,A2010,,,,,2,139
A2010,A0309,,,,,2,139
A0309,TB2011,,,,,2,145
TB2011,A0309,,,,,2,145
TB2036,A0309,,,,,2,165
A2207,A6192,,,,,2,243
A6192,A2207,,,,,2,243
M6,A6668,,,,,2,282
A6668,M6,,,,,2,282
TB6168,A2115,,,,,2,590
A2115,TB6168,,,,,2,590
A2088,A0309,,,,,2,358
A0309,TB2036,,,,,2,165
A1864,TB2736,,,,,2,449
TB2736,A1864,,,,,2,449
A6575,TB2736,,,,,2,493
TB2736,A6575,,,,,2,493
TB2033,A0309,,,,,2,319
A0309,TB2033,,,,,2,319
TB2062,A0309,,,,,2,386
A0309,TB2062,,,,,2,386
TB1224,A0309,,,,,2,423
A0309,TB1224,,,,,2,423
A2706,A2465,,,,,2,591
A6382,TB2736,,,,,2,500
TB2736,A6382,,,,,2,500
A0309,A2063,,,,,2,323
A0310,A0309,,,,,2,153
A0309,A0310,,,,,2,153
A1597,TB2736,,,,,2,48
TB2736,A1597,,,,,2,48
A2323,A2465,,,,,2,438
A2465,A2323,,,,,2,438
A2036,A0309,,,,,2,165
A0309,A2036,,,,,2,165
A2322,A2465,,,,,2,353
TB2008,A0309,,,,,2,170
A0309,TB2008,,,,,2,170
TM2115,A2115,,,,,2,0
A2115,TM2115,,,,,2,0
A0038,A2465,,,,,2,187
A2465,A0038,,,,,2,187
A0480,A2465,,,,,2,602
A2465,A0480,,,,,2,602
A2033,A0309,,,,,2,295
A0309,A2033,,,,,2,295
TM1113,A2115,,,,,2,393
TB2596,A2115,,,,,2,586
A2115,TB2596,,,,,2,586
TB0484,A0309,,,,,2,585
A0309,TB0484,,,,,2,585
M205,A2115,,,,,2,566
A2115,M205,,,,,2,566
A1224,A0309,,,,,2,423
A0309,A1224,,,,,2,423
A0829,A2465,,,,,2,232
A2465,A0829,,,,,2,232
TB6006,A2115,,,,,2,631
A2115,TB6006,,,,,2,631
A1950,A2115,,,,,2,179
A1124,A0099,,,,,2,388
A0099,A1124,,,,,2,388
TB2010,A0309,,,,,2,139
A0309,TB2010,,,,,2,139
TB1226,A0309,,,,,2,363
A0309,TB1226,,,,,2,363
A0340,A2115,,,,,2,372
A2115,A0340,,,,,2,372
A6301,A2115,,,,,2,168
A2115,A6301,,,,,2,168
A0483,A2465,,,,,2,578
A0225,TB0612,,,,,2,541
TB2116,A2115,,,,,2,170
A2115,TB2116,,,,,2,170
TB0490,A0309,,,,,2,570
A0309,TB0490,,,,,2,570
TB2089,A0309,,,,,2,389
A0309,TB2089,,,,,2,389
A1256,A2115,,,,,2,580
A2115,A1256,,,,,2,580
A2707,A2465,,,,,2,84
A2465,A2707,,,,,2,84
A2464,A2465,,,,,2,26
TB0612,TB0611,,,,,2,61
A2015,A2115,,,,,2,596
A2115,A2015,,,,,2,596
A2008,A0309,,,,,2,170
A0309,A2008,,,,,2,170
A1998,M208,,,,,2,537
M208,A1998,,,,,2,537
A2062,A0309,,,,,2,386
A0309,A2062,,,,,2,386
A2747,A0099,,,,,2,448
A0099,A2747,,,,,2,448
TB2063,A0309,,,,,2,323
A0339,A2115,,,,,2,406
A2115,A0339,,,,,2,406
TB1256,A2115,,,,,2,592
A2115,TB1256,,,,,2,592
A1951,A2115,,,,,2,142
A2115,A1951,,,,,2,142
A2115,A2116,,,,,2,170
A1825,TB2736,,,,,2,627
A2040,TB2736,,,,,2,372
TB2736,A2040,,,,,2,372
A0490,A0309,,,,,2,570
