table_name,field_name,language,translation,record_id,record_sub_id,field_value
routes,long_name,en,SELO GOLYANOVTSI - KV. OBELYA - SELO GOLYANOVTSI,,,СЕЛО ГОЛЯНОВЦИ - КВ. ОБЕЛЯ - СЕЛО ГОЛЯНОВЦИ
routes,long_name,en,UL. T. KABLESHKOV - ZH.K. MLADOST-1 - UL. T. KABLESHKOV,,,УЛ. Т. КАБЛЕШКОВ - Ж.К. МЛАДОСТ-1 - УЛ. Т. КАБЛЕШКОВ
routes,long_name,en,ZOOPARKA - HIZHA ALEKO - ZOOPARKA,,,ЗООПАРКА - ХИЖА АЛЕКО - ЗООПАРКА
routes,long_name,en,PL. SV. ALEKSANDAR NEVSKI - PARK MUZEY VRANA - PL. SV. ALEKSANDAR NEVSKI,,,ПЛ. СВ. АЛЕКСАНДЪР НЕВСКИ - ПАРК МУЗЕЙ ВРАНА - ПЛ. СВ. АЛЕКСАНДЪР НЕВСКИ
stops,stop_name,en,UL. GEORGI VOYTEH,,,УЛ. ГЕОРГИ ВОЙТЕХ
stops,stop_name,en,Ul. Aleksandаr ZHendov,,,Ул. Александър Жендов
stops,stop_name,en,UL. BULINA LIVADA,,,УЛ. БУЛИНА ЛИВАДА
routes,long_name,en,Metrostantsiia K. Velitchkov - Metrostantsiia Vitosha - Metrostantsiia K. Velitchkov,,,Метростанция К. Величков - Метростанция Витоша - Метростанция К. Величков
routes,long_name,en,ZH.k. Krasna poliana - Mladezhki teatаr - ZH.k. Krasna poliana,,,Ж.к. Красна поляна - Младежки театър - Ж.к. Красна поляна
routes,long_name,en,ZH.K. VRABNITSA-1 - Ul. Dobrotitch - ZH.K. VRABNITSA-1,,,Ж.К. ВРЪБНИЦА-1 - Ул. Добротич - Ж.К. ВРЪБНИЦА-1
routes,long_name,en,PL. KNYAZ ALEKSANDAR I - ZH.K. LEVSKI G - PL. KNYAZ ALEKSANDAR I,,,ПЛ. КНЯЗ АЛЕКСАНДЪР І - Ж.К. ЛЕВСКИ Г - ПЛ. КНЯЗ АЛЕКСАНДЪР І
routes,long_name,en,VTU T. Kableshkov - UL. GEN. GURKO - VTU T. Kableshkov,,,ВТУ Т. Каблешков - УЛ. ГЕН. ГУРКО - ВТУ Т. Каблешков
routes,long_name,en,PL. KNYAZ ALEKSANDAR I - ZH.K. GOTSE DELTCHEV - PL. KNYAZ ALEKSANDAR I,,,ПЛ. КНЯЗ АЛЕКСАНДЪР І - Ж.К. ГОЦЕ ДЕЛЧЕВ - ПЛ. КНЯЗ АЛЕКСАНДЪР І
routes,long_name,en,PLOSHTAD  NA AVIATSIYATA - UMBAL SV. ANNA-UHO - PLOSHTAD  NA AVIATSIYATA,,,ПЛОЩАД  НА АВИАЦИЯТА - УМБАЛ СВ. АННА-УХО - ПЛОЩАД  НА АВИАЦИЯТА
routes,long_name,en,"PL. KNYAZ ALEKSANDAR I - ZH.K. LYULIN-1,2 - PL. KNYAZ ALEKSANDAR I",,,"ПЛ. КНЯЗ АЛЕКСАНДЪР І - Ж.К. ЛЮЛИН-1,2 - ПЛ. КНЯЗ АЛЕКСАНДЪР І"
routes,long_name,en,Depo Iskаr - PL. VASIL LEVSKI - Depo Iskаr,,,Депо Искър - ПЛ. ВАСИЛ ЛЕВСКИ - Депо Искър
routes,long_name,en,UMBAL SV. ANNA - ZH.K. OVTCHA KUPEL-2 - UMBAL SV. ANNA,,,УМБАЛ СВ. АННА - Ж.К. ОВЧА КУПЕЛ-2 - УМБАЛ СВ. АННА
routes,long_name,en,UL. T. KABLESHKOV - ZH.k. Mladost-1 - UL. T. KABLESHKOV,,,УЛ. Т. КАБЛЕШКОВ - Ж.к. Младост-1 - УЛ. Т. КАБЛЕШКОВ
routes,long_name,en,PL. KNYAZ ALEKSANDAR I - ZH.K. OVTCHA KUPEL-2 - PL. KNYAZ ALEKSANDAR I,,,ПЛ. КНЯЗ АЛЕКСАНДЪР І - Ж.К. ОВЧА КУПЕЛ-2 - ПЛ. КНЯЗ АЛЕКСАНДЪР І
routes,long_name,en,PL. VASIL LEVSKI - METROSTANTSIYA OPALTCHENSKA - PL. VASIL LEVSKI,,,ПЛ. ВАСИЛ ЛЕВСКИ - МЕТРОСТАНЦИЯ ОПЪЛЧЕНСКА - ПЛ. ВАСИЛ ЛЕВСКИ
routes,long_name,en,PL. VASIL LEVSKI - Depo Iskаr - PL. VASIL LEVSKI,,,ПЛ. ВАСИЛ ЛЕВСКИ - Депо Искър - ПЛ. ВАСИЛ ЛЕВСКИ
routes,long_name,en,MAHALA YAPADZHA - GRAD BUHOVO - MAHALA YAPADZHA,,,МАХАЛА ЯПАДЖА - ГРАД БУХОВО - МАХАЛА ЯПАДЖА
routes,long_name,en,Avtostantsiia Iztok - Depo Iskаr - Avtostantsiia Iztok,,,Автостанция Изток - Депо Искър - Автостанция Изток
routes,long_name,en,Slatina BULGARPLOD - AVTOBAZA ISKAR - Slatina BULGARPLOD,,,Слатина БУЛГАРПЛОД - АВТОБАЗА ИСКЪР - Слатина БУЛГАРПЛОД
routes,long_name,en,METROSTANTSIYA OPALTCHENSKA - PL. VASIL LEVSKI - METROSTANTSIYA OPALTCHENSKA,,,МЕТРОСТАНЦИЯ ОПЪЛЧЕНСКА - ПЛ. ВАСИЛ ЛЕВСКИ - МЕТРОСТАНЦИЯ ОПЪЛЧЕНСКА
routes,long_name,en,Metrostantsiia Vitosha - Gara Zaharna fabrika - Metrostantsiia Vitosha,,,Метростанция Витоша - Гара Захарна фабрика - Метростанция Витоша
routes,long_name,en,ZH.K. ZAPADEN PARK - GARA ZAHARNA FABRIKA - ZH.K. ZAPADEN PARK,,,Ж.К. ЗАПАДЕН ПАРК - ГАРА ЗАХАРНА ФАБРИКА - Ж.К. ЗАПАДЕН ПАРК
routes,long_name,en,PL. KNYAZ ALEKSANDAR I - STUDENTSKI GRAD - PL. KNYAZ ALEKSANDAR I,,,ПЛ. КНЯЗ АЛЕКСАНДЪР І - СТУДЕНТСКИ ГРАД - ПЛ. КНЯЗ АЛЕКСАНДЪР І
routes,long_name,en,MELNITSATA TCHEPINTSI - AVTOSTANTSIYA ORLANDOVTSI - MELNITSATA TCHEPINTSI,,,МЕЛНИЦАТА ЧЕПИНЦИ - АВТОСТАНЦИЯ ОРЛАНДОВЦИ - МЕЛНИЦАТА ЧЕПИНЦИ
stops,stop_name,en,TSentralna gara,,,Централна гара
routes,long_name,en,ZH.k. Gotse Deltchev - Kino Odeon - ZH.k. Gotse Deltchev,,,Ж.к. Гоце Делчев - Кино Одеон - Ж.к. Гоце Делчев
routes,long_name,en,UL. VASIL KANTCHEV - AVTOSTANTSIYA BANKYA - UL. VASIL KANTCHEV,,,УЛ. ВАСИЛ КЪНЧЕВ - АВТОСТАНЦИЯ БАНКЯ - УЛ. ВАСИЛ КЪНЧЕВ
routes,long_name,en,PARK MUZEY VRANA - VOENNA AKADEMIYA - PARK MUZEY VRANA,,,ПАРК МУЗЕЙ ВРАНА - ВОЕННА АКАДЕМИЯ - ПАРК МУЗЕЙ ВРАНА
trips,trip_headsign,en,NATSIONALEN DVORETS NA KULTURATA,,,НАЦИОНАЛЕН ДВОРЕЦ НА КУЛТУРАТА
trips,trip_headsign,en,METROSTANTSIYA HADZHI DIMITAR,,,МЕТРОСТАНЦИЯ ХАДЖИ ДИМИТЪР
trips,trip_headsign,en,KINO ODEON,,,КИНО ОДЕОН
trips,trip_headsign,en,UL. 6-TI SEPTEMVRI,,,УЛ. 6-ТИ СЕПТЕМВРИ
trips,trip_headsign,en,VOENNA AKADEMIYA,,,ВОЕННА АКАДЕМИЯ
routes,long_name,en,Mladezhki teatаr - ZH.K. KRASNA POLYANA - Mladezhki teatаr,,,Младежки театър - Ж.К. КРАСНА ПОЛЯНА - Младежки театър
routes,long_name,en,Kino Odeon - ZH.K. BAKSTON - Kino Odeon,,,Кино Одеон - Ж.К. БЪКСТОН - Кино Одеон
routes,long_name,en,VOENNA AKADEMIYA - LETISHTE SOFIYA TERMINAL 1 - VOENNA AKADEMIYA,,,ВОЕННА АКАДЕМИЯ - ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 1 - ВОЕННА АКАДЕМИЯ
routes,long_name,en,VMA - Kino Odeon - VMA,,,ВМА - Кино Одеон - ВМА
routes,long_name,en,SELO MALO BUTCHINO - GARA ZAHARNA FABRIKA - SELO MALO BUTCHINO,,,СЕЛО МАЛО БУЧИНО - ГАРА ЗАХАРНА ФАБРИКА - СЕЛО МАЛО БУЧИНО
routes,long_name,en,Kv. Kniazhevo - Gara Sofiia sever - Kv. Kniazhevo,,,Кв. Княжево - Гара София север - Кв. Княжево
routes,long_name,en,PL. STOTCHNA GARA - AVTOSTANTSIYA BANKYA - PL. STOTCHNA GARA,,,ПЛ. СТОЧНА ГАРА - АВТОСТАНЦИЯ БАНКЯ - ПЛ. СТОЧНА ГАРА
routes,long_name,en,VMA - Natsionalen dvorets na kulturata - VMA,,,ВМА - Национален дворец на културата - ВМА
routes,long_name,en,STUDENTSKI GRAD - VOENNA AKADEMIYA - STUDENTSKI GRAD,,,СТУДЕНТСКИ ГРАД - ВОЕННА АКАДЕМИЯ - СТУДЕНТСКИ ГРАД
routes,long_name,en,RAZKLONA ZA LETISHTETO - VOENNA AKADEMIYA - RAZKLONA ZA LETISHTETO,,,РАЗКЛОНА ЗА ЛЕТИЩЕТО - ВОЕННА АКАДЕМИЯ - РАЗКЛОНА ЗА ЛЕТИЩЕТО
routes,long_name,en,NDK - VMA - NDK,,,НДК - ВМА - НДК
routes,long_name,en,VOENNA AKADEMIYA - PARK MUZEY VRANA - VOENNA AKADEMIYA,,,ВОЕННА АКАДЕМИЯ - ПАРК МУЗЕЙ ВРАНА - ВОЕННА АКАДЕМИЯ
routes,long_name,en,AVTOBAZA ISKAR - PL. ORLOV MOST - AVTOBAZA ISKAR,,,АВТОБАЗА ИСКЪР - ПЛ. ОРЛОВ МОСТ - АВТОБАЗА ИСКЪР
routes,long_name,en,PL. ORLOV MOST - SELO DOLNI PASAREL - PL. ORLOV MOST,,,ПЛ. ОРЛОВ МОСТ - СЕЛО ДОЛНИ ПАСАРЕЛ - ПЛ. ОРЛОВ МОСТ
routes,long_name,en,PLOSHTAD  NA AVIATSIYATA - ZH.K. DRUZHBA -1 - PLOSHTAD  NA AVIATSIYATA,,,ПЛОЩАД  НА АВИАЦИЯТА - Ж.К. ДРУЖБА -1 - ПЛОЩАД  НА АВИАЦИЯТА
routes,long_name,en,VOENNA AKADEMIYA - LETISHTE SOFIYA TERMINAL 2 - VOENNA AKADEMIYA,,,ВОЕННА АКАДЕМИЯ - ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 2 - ВОЕННА АКАДЕМИЯ
routes,long_name,en,TSENTRALNA GARA - Kv. Obelia - TSENTRALNA GARA,,,ЦЕНТРАЛНА ГАРА - Кв. Обеля - ЦЕНТРАЛНА ГАРА
routes,long_name,en,ZLATNI MOSTOVE - BUL. BALGARIYA - ZLATNI MOSTOVE,,,ЗЛАТНИ МОСТОВЕ - БУЛ. БЪЛГАРИЯ - ЗЛАТНИ МОСТОВЕ
routes,long_name,en,PL. ORLOV MOST - AVTOBAZA ISKAR - PL. ORLOV MOST,,,ПЛ. ОРЛОВ МОСТ - АВТОБАЗА ИСКЪР - ПЛ. ОРЛОВ МОСТ
routes,long_name,en,Kino Odeon - ZH.K. GOTSE DELTCHEV - Kino Odeon,,,Кино Одеон - Ж.К. ГОЦЕ ДЕЛЧЕВ - Кино Одеон
routes,long_name,en,UL. PROFESOR FRIT'OF NANSEN - ZH.K. GOTSE DELTCHEV - UL. PROFESOR FRIT'OF NANSEN,,,УЛ. ПРОФЕСОР ФРИТЬОФ НАНСЕН - Ж.К. ГОЦЕ ДЕЛЧЕВ - УЛ. ПРОФЕСОР ФРИТЬОФ НАНСЕН
routes,long_name,en,UMBAL SV. ANNA-UHO - UL. VISHOVGRAD - UMBAL SV. ANNA-UHO,,,УМБАЛ СВ. АННА-УХО - УЛ. ВИШОВГРАД - УМБАЛ СВ. АННА-УХО
routes,long_name,en,METROSTANTSIYA AKAD. A. T.- BALAN - HOTEL HEMUS - METROSTANTSIYA AKAD. A. T.- BALAN,,,МЕТРОСТАНЦИЯ АКАД. А. Т.- БАЛАН - ХОТЕЛ ХЕМУС - МЕТРОСТАНЦИЯ АКАД. А. Т.- БАЛАН
routes,long_name,en,PLODOHRANILISHTE - KV. OBELYA - PLODOHRANILISHTE,,,ПЛОДОХРАНИЛИЩЕ - КВ. ОБЕЛЯ - ПЛОДОХРАНИЛИЩЕ
routes,long_name,en,KV. OBELYA - PLODOHRANILISHTE - KV. OBELYA,,,КВ. ОБЕЛЯ - ПЛОДОХРАНИЛИЩЕ - КВ. ОБЕЛЯ
routes,long_name,en,Kino Odeon - ZH.K. LYULIN-3 - Kino Odeon,,,Кино Одеон - Ж.К. ЛЮЛИН-3 - Кино Одеон
routes,long_name,en,GARA ZAHARNA FABRIKA - SELO MALO BUTCHINO - GARA ZAHARNA FABRIKA,,,ГАРА ЗАХАРНА ФАБРИКА - СЕЛО МАЛО БУЧИНО - ГАРА ЗАХАРНА ФАБРИКА
routes,long_name,en,KV. ORLANDOVTSI - PL. MAKEDONIYA - KV. ORLANDOVTSI,,,КВ. ОРЛАНДОВЦИ - ПЛ. МАКЕДОНИЯ - КВ. ОРЛАНДОВЦИ
routes,long_name,en,Ul. TSar Simeon - KV. ORLANDOVTSI - Ul. TSar Simeon,,,Ул. Цар Симеон - КВ. ОРЛАНДОВЦИ - Ул. Цар Симеон
routes,long_name,en,SELO BALSHA - METROSTANTSIYA SLIVNITSA - SELO BALSHA,,,СЕЛО БАЛША - МЕТРОСТАНЦИЯ СЛИВНИЦА - СЕЛО БАЛША
routes,long_name,en,SU SV.KLIMENT OHRIDSKI - METROSTANTSIYA VITOSHA - SU SV.KLIMENT OHRIDSKI,,,СУ СВ.КЛИМЕНТ ОХРИДСКИ - МЕТРОСТАНЦИЯ ВИТОША - СУ СВ.КЛИМЕНТ ОХРИДСКИ
routes,long_name,en,Pl. Makedoniia - ZH.K. BAKSTON - Pl. Makedoniia,,,Пл. Македония - Ж.К. БЪКСТОН - Пл. Македония
routes,long_name,en,SELO MALO BUTCHINO - BUL. AL. STAMBOLIYSKI - SELO MALO BUTCHINO,,,СЕЛО МАЛО БУЧИНО - БУЛ. АЛ. СТАМБОЛИЙСКИ - СЕЛО МАЛО БУЧИНО
routes,long_name,en,ZH.K. BAKSTON - PL. MAKEDONIYA - ZH.K. BAKSTON,,,Ж.К. БЪКСТОН - ПЛ. МАКЕДОНИЯ - Ж.К. БЪКСТОН
routes,long_name,en,pl. ZHurnalist - Gara Sofiia sever - pl. ZHurnalist,,,пл. Журналист - Гара София север - пл. Журналист
routes,long_name,en,KV. ORLANDOVTSI - ZH.K. BAKSTON - KV. ORLANDOVTSI,,,КВ. ОРЛАНДОВЦИ - Ж.К. БЪКСТОН - КВ. ОРЛАНДОВЦИ
routes,long_name,en,PL. MAKEDONIYA - KV. ORLANDOVTSI - PL. MAKEDONIYA,,,ПЛ. МАКЕДОНИЯ - КВ. ОРЛАНДОВЦИ - ПЛ. МАКЕДОНИЯ
routes,long_name,en,PL. ORLOV MOST - METROSTANTSIYA VITOSHA - PL. ORLOV MOST,,,ПЛ. ОРЛОВ МОСТ - МЕТРОСТАНЦИЯ ВИТОША - ПЛ. ОРЛОВ МОСТ
routes,long_name,en,ZH.k. Banishora - Kino Odeon - ZH.k. Banishora,,,Ж.к. Банишора - Кино Одеон - Ж.к. Банишора
trips,trip_headsign,en,18 SU UILYAM GLADSTON,,,18 СУ УИЛЯМ ГЛАДСТОН
routes,long_name,en,HOTEL HILTAN - METROSTANTSIYA AKAD. A. T.- BALAN - HOTEL HILTAN,,,ХОТЕЛ ХИЛТЪН - МЕТРОСТАНЦИЯ АКАД. А. Т.- БАЛАН - ХОТЕЛ ХИЛТЪН
routes,long_name,en,PL. MAKEDONIYA - NADLEZ NADEZHDA - PL. MAKEDONIYA,,,ПЛ. МАКЕДОНИЯ - НАДЛЕЗ НАДЕЖДА - ПЛ. МАКЕДОНИЯ
routes,long_name,en,VTU T. KABLESHKOV - UL. GEN. GURKO - VTU T. KABLESHKOV,,,ВТУ Т. КАБЛЕШКОВ - УЛ. ГЕН. ГУРКО - ВТУ Т. КАБЛЕШКОВ
stops,stop_name,en,Ul. Dzherman- vremenna,,,Ул. Джерман- временна
stops,stop_name,en,UL. DZHERMAN - VREMENNA,,,УЛ. ДЖЕРМАН - ВРЕМЕННА
routes,long_name,en,KV. BENKOVSKI - AVTOSTANTSIYA ORLANDOVTSI - KV. BENKOVSKI,,,КВ. БЕНКОВСКИ - АВТОСТАНЦИЯ ОРЛАНДОВЦИ - КВ. БЕНКОВСКИ
routes,long_name,en,KV. ORLANDOVTSI - pl. ZHurnalist - KV. ORLANDOVTSI,,,КВ. ОРЛАНДОВЦИ - пл. Журналист - КВ. ОРЛАНДОВЦИ
routes,long_name,en,Kino Odeon - ZH.k. Banishora - Kino Odeon,,,Кино Одеон - Ж.к. Банишора - Кино Одеон
trips,trip_headsign,en,BL. 13 ZH.K. ZAPADEN PARK,,,БЛ. 13 Ж.К. ЗАПАДЕН ПАРК
routes,long_name,en,SELO MALO BUTCHINO - BL. 13 ZH.K. ZAPADEN PARK - SELO MALO BUTCHINO,,,СЕЛО МАЛО БУЧИНО - БЛ. 13 Ж.К. ЗАПАДЕН ПАРК - СЕЛО МАЛО БУЧИНО
routes,long_name,en,KRAYA NA KV. MIHAYLOVO - AVTOSTANTSIYA BANKYA - KRAYA NA KV. MIHAYLOVO,,,КРАЯ НА КВ. МИХАЙЛОВО - АВТОСТАНЦИЯ БАНКЯ - КРАЯ НА КВ. МИХАЙЛОВО
routes,long_name,en,Mladezhki teatаr - AVTOSTANTSIYA IZTOK - Mladezhki teatаr,,,Младежки театър - АВТОСТАНЦИЯ ИЗТОК - Младежки театър
trips,trip_headsign,en,ZH.K. DRUZHBA-1,,,Ж.К. ДРУЖБА-1
stops,stop_name,en,Bl.458 zh.k.Nadezhda 4,,,Бл.458 ж.к.Надежда 4
routes,long_name,en,ZH.K. BAKSTON - Kino Odeon - ZH.K. BAKSTON,,,Ж.К. БЪКСТОН - Кино Одеон - Ж.К. БЪКСТОН
trips,trip_headsign,en,ZHP GARA VERILA,,,ЖП ГАРА ВЕРИЛА
trips,trip_headsign,en,PL. SRED SELO,,,ПЛ. СРЕД СЕЛО
routes,long_name,en,UL. GRAF IGNATIEV - STUDENTSKI GRAD - UL. GRAF IGNATIEV,,,УЛ. ГРАФ ИГНАТИЕВ - СТУДЕНТСКИ ГРАД - УЛ. ГРАФ ИГНАТИЕВ
routes,long_name,en,NADLEZ NADEZHDA - ZH.K. VRABNITSA 1 - NADLEZ NADEZHDA,,,НАДЛЕЗ НАДЕЖДА - Ж.К. ВРЪБНИЦА 1 - НАДЛЕЗ НАДЕЖДА
routes,long_name,en,VOENNA AKADEMIYA - STUDENTSKI GRAD - VOENNA AKADEMIYA,,,ВОЕННА АКАДЕМИЯ - СТУДЕНТСКИ ГРАД - ВОЕННА АКАДЕМИЯ
routes,long_name,en,Depo Iskаr - PL. RUSKI PAMETNIK - Depo Iskаr,,,Депо Искър - ПЛ. РУСКИ ПАМЕТНИК - Депо Искър
routes,long_name,en,ZH.K. VRABNITSA-1 - ZH.K. IVAN VAZOV - ZH.K. VRABNITSA-1,,,Ж.К. ВРЪБНИЦА-1 - Ж.К. ИВАН ВАЗОВ - Ж.К. ВРЪБНИЦА-1
routes,long_name,en,PL. STOTCHNA GARA - ZH.K. LYULIN-3 - PL. STOTCHNA GARA,,,ПЛ. СТОЧНА ГАРА - Ж.К. ЛЮЛИН-3 - ПЛ. СТОЧНА ГАРА
routes,long_name,en,ZH.k. Gotse Deltchev - Ul. 6-ti septemvri - ZH.k. Gotse Deltchev,,,Ж.к. Гоце Делчев - Ул. 6-ти септември - Ж.к. Гоце Делчев
routes,long_name,en,AVTOSTANTSIYA BANKYA - METROSTANTSIYA HADZHI DIMITAR - AVTOSTANTSIYA BANKYA,,,АВТОСТАНЦИЯ БАНКЯ - МЕТРОСТАНЦИЯ ХАДЖИ ДИМИТЪР - АВТОСТАНЦИЯ БАНКЯ
routes,long_name,en,BUL. GOTSE DELTCHEV - ZLATNI MOSTOVE - BUL. GOTSE DELTCHEV,,,БУЛ. ГОЦЕ ДЕЛЧЕВ - ЗЛАТНИ МОСТОВЕ - БУЛ. ГОЦЕ ДЕЛЧЕВ
routes,long_name,en,PL. ZHURNALIST - NADLEZ NADEZHDA - PL. ZHURNALIST,,,ПЛ. ЖУРНАЛИСТ - НАДЛЕЗ НАДЕЖДА - ПЛ. ЖУРНАЛИСТ
routes,long_name,en,AVTOSTANTSIYA BANKYA - PL. STOTCHNA GARA - AVTOSTANTSIYA BANKYA,,,АВТОСТАНЦИЯ БАНКЯ - ПЛ. СТОЧНА ГАРА - АВТОСТАНЦИЯ БАНКЯ
routes,long_name,en,Metrostantsiia Vitosha - Metrostantsiia K. Velitchkov - Metrostantsiia Vitosha,,,Метростанция Витоша - Метростанция К. Величков - Метростанция Витоша
routes,long_name,en,ZH.K. BAKSTON - Ul. 6-ti septemvri - ZH.K. BAKSTON,,,Ж.К. БЪКСТОН - Ул. 6-ти септември - Ж.К. БЪКСТОН
routes,long_name,en,METROSTANTSIYA AKAD. A. T.- BALAN - HOTEL HILTAN - METROSTANTSIYA AKAD. A. T.- BALAN,,,МЕТРОСТАНЦИЯ АКАД. А. Т.- БАЛАН - ХОТЕЛ ХИЛТЪН - МЕТРОСТАНЦИЯ АКАД. А. Т.- БАЛАН
routes,long_name,en,pl. ZHurnalist - KV. ORLANDOVTSI - pl. ZHurnalist,,,пл. Журналист - КВ. ОРЛАНДОВЦИ - пл. Журналист
routes,long_name,en,zh.k. Hadzhi Dimitаr - ZH.K. DRUZHBA-2 - zh.k. Hadzhi Dimitаr,,,ж.к. Хаджи Димитър - Ж.К. ДРУЖБА-2 - ж.к. Хаджи Димитър
routes,long_name,en,ZOOPARKA - STADION LOKOMOTIV - ZOOPARKA,,,ЗООПАРКА - СТАДИОН ЛОКОМОТИВ - ЗООПАРКА
routes,long_name,en,TSAREVA MAHALA - METROSTANTSIYA VITOSHA - TSAREVA MAHALA,,,ЦАРЕВА МАХАЛА - МЕТРОСТАНЦИЯ ВИТОША - ЦАРЕВА МАХАЛА
routes,long_name,en,METROSTANTSIYA VITOSHA - SU SV.KLIMENT OHRIDSKI - METROSTANTSIYA VITOSHA,,,МЕТРОСТАНЦИЯ ВИТОША - СУ СВ.КЛИМЕНТ ОХРИДСКИ - МЕТРОСТАНЦИЯ ВИТОША
routes,long_name,en,zh.k. Hadzhi Dimitаr - BUL. PROF.TSV. LAZAROV - zh.k. Hadzhi Dimitаr,,,ж.к. Хаджи Димитър - БУЛ. ПРОФ.ЦВ. ЛАЗАРОВ - ж.к. Хаджи Димитър
routes,long_name,en,AVTOSTANTSIYA BANKYA - KRAYA NA KV. MIHAYLOVO - AVTOSTANTSIYA BANKYA,,,АВТОСТАНЦИЯ БАНКЯ - КРАЯ НА КВ. МИХАЙЛОВО - АВТОСТАНЦИЯ БАНКЯ
stops,stop_name,en,ZH.k.Obelia 2,,,Ж.к.Обеля 2
stops,stop_name,en,zh. k. Vrаbnitsa-1,,,ж. к. Връбница-1
stops,stop_name,en,Tаrgovski kompleks Obelia,,,Търговски комплекс Обеля
stops,stop_name,en,Kv.Obelia,,,Кв.Обеля
stops,stop_name,en,Bul. Akad. I. E. Geshov,,,Бул. Акад. И. Е. Гешов
stops,stop_name,en,Bul. 458 zh.k. Nadezhda 4,,,Бул. 458 ж.к. Надежда 4
stops,stop_name,en,ZH.k.Vrаbnitsa-1,,,Ж.к.Връбница-1
trips,trip_headsign,en,PLOSHTAD MAKEDONIYA,,,ПЛОЩАД МАКЕДОНИЯ
trips,trip_headsign,en,ZH.k.Obelia 2,,,Ж.к.Обеля 2
routes,long_name,en,TSENTRALNA GARA - GARA SOFIYA SEVER - TSENTRALNA GARA,,,ЦЕНТРАЛНА ГАРА - ГАРА СОФИЯ СЕВЕР - ЦЕНТРАЛНА ГАРА
routes,long_name,en,ZH.K. OBELYA-2 - MODNA KASHTA AGRESIYA - ZH.K. OBELYA-2,,,Ж.К. ОБЕЛЯ-2 - МОДНА КЪЩА АГРЕСИЯ - Ж.К. ОБЕЛЯ-2
trips,trip_headsign,en,TSENTRALNA AVTOGARA,,,ЦЕНТРАЛНА АВТОГАРА
stops,stop_name,en,METROSTANTSIYA HADZHI DIMITAR - VREMENNA,,,МЕТРОСТАНЦИЯ ХАДЖИ ДИМИТЪР - ВРЕМЕННА
stops,stop_name,en,Bl. 405 zh.k. Druzhba 2,,,Бл. 405 ж.к. Дружба 2
stops,stop_name,en,BL.505 ZH.K. OVTCHA KUPEL-1,,,БЛ.505 Ж.К. ОВЧА КУПЕЛ-1
stops,stop_name,en,ZH.k. Liulin 3,,,Ж.к. Люлин 3
stops,stop_name,en,Bl.350 zh.k. Liulin 3,,,Бл.350 ж.к. Люлин 3
stops,stop_name,en,"Bl.3, zh.k. Druzhba-1",,,"Бл.3, ж.к. Дружба-1"
stops,stop_name,en,ZH.K.BOROVO,,,Ж.К.БОРОВО
stops,stop_name,en,Bl.264 zh.k. Liulin 2,,,Бл.264 ж.к. Люлин 2
stops,stop_name,en,UL.9,,,УЛ.9
stops,stop_name,en,Bl.21 zh.k.Liulin-1,,,Бл.21 ж.к.Люлин-1
stops,stop_name,en,Ul. Al. ZHendov,,,Ул. Ал. Жендов
stops,stop_name,en,Paraklis Sv. Ivan Rilski,,,Параклис Св. Иван Рилски
stops,stop_name,en,ZH.K.LEVSKI G,,,Ж.К.ЛЕВСКИ Г
stops,stop_name,en,Ul Kostenski vodopad,,,Ул Костенски водопад
stops,stop_name,en,Bl. 706 zh.k. Liulin 7,,,Бл. 706 ж.к. Люлин 7
stops,stop_name,en,Bul.Aleksandаr  Stamboliyski,,,Бул.Александър  Стамболийски
stops,stop_name,en,"Bl.108, zh.k. Druzhba-1",,,"Бл.108, ж.к. Дружба-1"
stops,stop_name,en,Ploshtad Stotchna gara,,,Площад Сточна гара
routes,long_name,en,KANTONA - METROSTANTSIYA GORNA BANYA - KANTONA,,,КАНТОНА - МЕТРОСТАНЦИЯ ГОРНА БАНЯ - КАНТОНА
routes,long_name,en,LETISHTE SOFIYA TERMINAL 1 - VOENNA AKADEMIYA - LETISHTE SOFIYA TERMINAL 1,,,ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 1 - ВОЕННА АКАДЕМИЯ - ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 1
routes,long_name,en,Bul. K. Velitchkov - ZH.K. LYULIN-3 - Bul. K. Velitchkov,,,Бул. К. Величков - Ж.К. ЛЮЛИН-3 - Бул. К. Величков
routes,long_name,en,VOENNA AKADEMIYA - RAZKLONA ZA LETISHTETO - VOENNA AKADEMIYA,,,ВОЕННА АКАДЕМИЯ - РАЗКЛОНА ЗА ЛЕТИЩЕТО - ВОЕННА АКАДЕМИЯ
routes,long_name,en,ZH.K. GEO MILEV - Mladezhki teatаr - ZH.K. GEO MILEV,,,Ж.К. ГЕО МИЛЕВ - Младежки театър - Ж.К. ГЕО МИЛЕВ
routes,long_name,en,PL. RUSKI PAMETNIK - ZH.K. DRUZHBA -1 - PL. RUSKI PAMETNIK,,,ПЛ. РУСКИ ПАМЕТНИК - Ж.К. ДРУЖБА -1 - ПЛ. РУСКИ ПАМЕТНИК
routes,long_name,en,STUDENTSKI GRAD - KINO ODEON - STUDENTSKI GRAD,,,СТУДЕНТСКИ ГРАД - КИНО ОДЕОН - СТУДЕНТСКИ ГРАД
